linaorsm,a cross-platform browser for the australian official radio service manuals (aorsm) cd.,front-ends
lizard cart cms,lizard cart cms offers an easy way for people with limited html experience to manage the content and products of their websites.it uses php/mysql/java script comes complete with a wysiwyg online editor.,front-ends
mvv, die musikvereinsverwaltung,a web-based management tool for musical societies e.g. marching or other bands (in german language only yet),front-ends
mapper: web/gui presentation framework,mapper is a presentation framework for xml  web & gui applications based on the model-view-controller pattern. its event driven components & models provide an easy & consistent way to bind fields to valueobjects or collections for all presentation types.,front-ends
modscentral,modscentral provides a central hub system for modules based upon the xoops dynamic open source portal script written in php and the xoops community which has more than dozen official support sites around the world which support  non-english speaking user,front-ends
mysql manager,a browser based program that uses php and javascript.  it is designed to make it easy to manage mysql. many features and it\'s very easy to use. supports multiple databases/tables.  also simple installation!,front-ends
mysqldatamanagement,a set of php scripts to manage your data for selected db. all your tables will be shown you for data management on them.  mysqldatamanagement is intended to add / edit / delete / list records on selected table - db .,front-ends
ofmtools,die kostenlose onlinefussballmanager-hilfe,front-ends
pdoxtool,database tool to view/print/save to txt table definitions  view/edit data  pack and re-index paradox 7 tables.,front-ends
php hockey stats,a tool for scaning the internet for hockey players stats  parsing and adding the information to the database.,front-ends
private movie database,this project sets up a database for managing backuped movies. the data generated by the fronted which is written in php is stored in a mysql database.,front-ends
