elasticsearch,ansible playbook for elasticsearch,database nosql
mysql,ansible role for mysql,database sql
rsyslog,rsyslog syslogd daemon configuration.,system monitoring
elasticsearch,elasticsearch on debian (ubuntu) and enterprise linux (redhat, centos) platforms, with full configuration capabilities,database nosql
nginx,nginx role for centos,
postgresql,postgresql role for ansible (centos),database
rabbitmq,robust messaging for applications,web
screen,set up screen configuration.,system
libvirt,installs and configures libvirt,system
logstash,logstash - collect, parse, and enrich data,system
elasticsearch,restful, distributed search and analytics,system
go,go is an open source programming language that makes it easy to build simple, reliable, and efficient software.,development
haveged,ansible role for installing haveged ( www.issihosts.com/haveged) to improve entropy on linux machines.,cloud system
jenkins-slave,jenkins slave for the swarm plugin,development
upstart,upstart is an event-based replacement for the /sbin/init daemon which handles starting of tasks and services during boot, stopping them during shutdown and supervising them while the system is running.,system monitoring
grunt,install grunt.,development web
ruby,install ruby and bundler.,development web
gems,install ruby gems.,development web
keycloak,installs wildfly's application runtime,development web
conntrack,manage (nf_)conntrack in debian-like systems,system networking
cpufrequtils,role for installing and configuring cpufrequtils on debian/ubuntu,system
dockerized-jenkins-dind,ansible role to run jenkins in docker, with docker in it,cloud
rhel-epel,epel repository for rhel/centos,web
openssh,openssh is a suite of security-related network-level utilities based on the ssh protocol, which help to secure network communications via the encryption of network traffic over multiple authentication methods and by providing secure tunneling capabilit...,system networking
justniffer,builds and installs justniffer from git repository,system networking monitoring
rhel-httpd,apache 2.2 repository for rhel/centos,web
docker_gen,install and manage docker-gen, file generator which uses docker metadata,cloud system
coreos-setup,coreos-setup role,system
poudriere,role to install poudriere,packaging
nodejs,install nodejs and npm on debian based systems,development web
mysql-query,contains mysql_query module to insert/update/delete a record in a mysql table,database sql
php,ansible role that installs/configures php on ubuntu.,development system web
phpenv,role to install custom versions of php using phpenv and php-build.,development system
strider,stride ci for debian/ubuntu,web
rails-install,checkout and install rails application,system
create-droplet,wrapper for provisioning digitalocean droplets.,cloud development
newrelic-npi,installs the new relic platform installer (npi) and adds npi ansible module,development system monitoring
postfwd2,install and configure postfwd2, a postfix policyd.,system networking
nginx,nginx is an http and reverse proxy server, a mail proxy server, and a generic tcp proxy server.,web
mariadb,(wip) installs mariadb from the official apt-get repos.,database packaging sql
jenkins,jenkins continuous integration server,system
python,provisions python via pyenv,database development system
atlassian-confluence,ansible rols which installs and configures a basic atlassian confluence installation,development system
fast,performance tweaks for ansible-managed hosts.,system
passenger,install and configure passenger,nginx passenger
sacloud,create sacloud resources,cloud
consul,installs, configures and build a consul cluster.  www.consul.io/,system clustering
android-sdk-tools,boo,web
telegraf,installing and configuring telegraf,monitoring
ubuntu-mpd,ubuntu install mpd,system
ntp,install ntp package,system networking
lemonldap-ng,quick and easy lemonldap-ng software installer,web
rbenv,rbenv role,development
composer,an ansible role for installing composer.,
libsass,ansible role that installs libsass on ubuntu.,development system web
network_interface,role for system network configuration,system networking
phalcon,php phalcon,development web packaging
nexus,install and configure nexus,nexus repository
fluentd,really simple management of data collection from logs or scripts. installation from gem.,monitoring
mongodb,mongodb is a document-oriented database.,database nosql
rails,prepares a server for rails development,development
gitlab,gitlab git web interface,development web
pip-packages,configures pip packages.,system packaging
zeromq,zeromq - low-level networking library for building connected software.,development networking
awslogs_meta_role,a "meta" role for integrating awslogs into other roles,cloud system ec2 monitoring
ruby,system wide ruby installation from source,development
aws-cli,install and configure aws command line interface,system
vault,vault installation,system
sshd,configures sshd and adds authorized keys for users who need ssh access,system
superlumic-cli,ansible role to sets up a complete cli environment on osx. this role is part of the superlumic project that aims to simplify repeat computer setups on osx, 10.10 and up.,system
superlumic-mysql,ansible role to setup mysql (percona) on osx. this role is part of the superlumic project that aims to simplify repeat computer setups on osx, 10.10 and up.,system
superlumic-node,ansible role to install nodejs on osx. this role is part of the superlumic project that aims to simplify repeat computer setups on osx, 10.10 and up.,system
superlumic-php,ansible role to install php on osx. this role is part of the superlumic project that aims to simplify repeat computer setups on osx, 10.10 and up.,system
superlumic-skylab,ansible role to install skylab on osx. this role is part of the superlumic project that aims to simplify repeat computer setups on osx, 10.10 and up.,system
bower,bower installation,development
ansible,ansible installation,system
mysql-server,install mysql-server package,database sql
autodeploy,simple deployment tool,development
nomad,installs nomad,cloud clustering
centminmod,helper role that wraps centminmod.sh to install/configure common setting,system web packaging
